λ,T,Optical Density
2223,0.92824321,0.03233821890796283
2222,0.92825227,0.03233398005249729
2221,0.92779726,0.03254691438746567
2220,0.92629225,0.033251969540671
2219,0.9243735,0.03415251339710013
2218,0.92259776,0.03498760416176513
2217,0.9198171,0.036298520869168634
2216,0.9171360199999999,0.03756624954842225
2215,0.91404462,0.039032603230291944
2214,0.9104724799999999,0.0407331766837431
2213,0.9066784699999999,0.042546696910646005
2212,0.9032316699999999,0.04420084315449134
2211,0.89849814,0.04648281759626778
2210,0.89450195,0.04841870834052477
2209,0.89044718,0.05039183713828647
2208,0.88652631,0.05230837104076825
2207,0.88266952,0.05420187004159364
2206,0.8792583,0.0558835233497332
2205,0.87549456,0.05774654811773845
2204,0.87227821,0.05934497630894549
2203,0.86935571,0.060802489050362
2202,0.8667266100000001,0.06211786964271929
2201,0.86442096,0.06327471112940267
2200,0.86253968,0.06422091665045682
2199,0.8606620700000001,0.06516733628457398
2198,0.8596020799999999,0.06570254230643256
2197,0.8588560099999999,0.0660796409466107
2196,0.85870746,0.0661547641622291
2195,0.85872872,0.06614401197150055
2194,0.85923488,0.06588810142564175
2193,0.8607559899999999,0.06511994635794481
2192,0.8620666300000001,0.06445916581912263
2191,0.86396922,0.06350172953762145
2190,0.8663390400000001,0.062312114465651665
2189,0.86907691,0.060941788441318784
2188,0.8720966,0.05943540666908517
2187,0.8752539899999999,0.05786590075026707
2186,0.87912589,0.05594892991194477
2185,0.88316834,0.05395650801359267
2184,0.88720409,0.05197646476203353
2183,0.8917645000000001,0.049749820348127166
2182,0.8961888100000001,0.047600483080409504
2181,0.90053921,0.04549737299890583
2180,0.90512186,0.04329294613978682
2179,0.9093072600000001,0.04128934144834515
2178,0.91334581,0.039364759223570855
2177,0.91761016,0.03734178646739437
2176,0.92131225,0.0355931543099329
2175,0.9250723399999999,0.03382430441296669
2174,0.92831009,0.03230692908185091
2173,0.93097162,0.031063557971673608
2172,0.93356473,0.02985556426315894
2171,0.9355449299999999,0.028935350459527335
2170,0.93706775,0.028229008485257473
2169,0.93841806,0.027603642747951945
2168,0.9391811800000001,0.027250618720014143
2167,0.9398228799999999,0.026953986279665262
2166,0.93954892,0.02708060232988473
2165,0.93922467,0.02723050861758733
2164,0.9381272300000001,0.027738258060309436
2163,0.9366943000000001,0.02840212254359184
2162,0.93479882,0.0292818444909918
2161,0.9324718,0.030364293341878023
2160,0.93050741,0.03128016406003063
2159,0.9278041899999999,0.03254367052196902
2158,0.92526505,0.033733842110942706
2157,0.92228886,0.0351330370195454
2156,0.919192,0.03659376409672332
2155,0.91620411,0.038007764353957155
2154,0.9131005799999999,0.03948138135605749
2153,0.91037749,0.040778489184556524
2152,0.90786309,0.04197964018008129
2151,0.90549825,0.04311238468297388
2150,0.90322789,0.04420266066890229
2149,0.9013019099999999,0.04512970859447651
2148,0.8996425100000001,0.0459300314242244
2147,0.8981246500000001,0.04666338376662411
2146,0.8973497399999999,0.04703825868518811
2145,0.89673465,0.047336048694207856
2144,0.89657117,0.04741523035001514
2143,0.89671135,0.04734733318387623
2142,0.8971959599999999,0.04711269067718537
2141,0.8980638500000001,0.04669278502880766
2140,0.89933481,0.046078596291495535
2139,0.90066476,0.04543682941450408
2138,0.90256647,0.044520804390501
2137,0.9046977300000001,0.043496499381225184
2136,0.90693033,0.042426073974855934
2135,0.90958361,0.04115737390375309
2134,0.9122149199999999,0.03990282880558306
2133,0.91495214,0.038601622739586464
2132,0.91776578,0.03726813953113154
2131,0.92077516,0.03584640529968388
2130,0.9237495,0.03444578366861958
2129,0.92673384,0.03304497827926455
2128,0.92893868,0.03201295319319991
2127,0.93144803,0.030841371485790723
2126,0.9338687299999999,0.029714166428652076
2125,0.9362031199999999,0.028629915871975886
2124,0.93806916,0.027765141685826094
2123,0.93930816,0.02719190482452191
2122,0.94026739,0.02674862566817936
2121,0.94088202,0.02646483063787315
2120,0.9411981,0.02631895820696881
2119,0.94114801,0.026342071714615573
2118,0.94045793,0.026660627202922404
2117,0.93923662,0.027224983010978948
2116,0.93767646,0.02794698664786853
2115,0.9359857599999999,0.028730758527350114
2114,0.9339152300000001,0.029692542200320287
2113,0.93168293,0.030731861444328445
2112,0.92895946,0.032003238301796556
2111,0.92581786,0.033474445475188234
2110,0.92282963,0.034878469700453406
2109,0.9196559499999999,0.03637461500486453
2108,0.91624452,0.037988609830627844
2107,0.91300932,0.03952478916459241
2106,0.91006506,0.040927559119571216
2105,0.90713179,0.04232961314728084
2104,0.9043563,0.04366043165108324
2103,0.90165049,0.044961776959245185
2102,0.89909103,0.0461963351574438
2101,0.8971349399999999,0.04714222887361941
2100,0.8954057299999999,0.0479801307483981
2099,0.8940609399999999,0.04863287829162522
2098,0.8929714099999999,0.04916244556610407
2097,0.89210239,0.049585297126055125
2096,0.89198856,0.04964071553501249
2095,0.8922371800000001,0.04951968343423176
2094,0.89288993,0.04920207497474558
2093,0.89396619,0.04867890600732193
2092,0.89530855,0.048027268070375294
2091,0.89672011,0.0473430905688153
2090,0.89820013,0.046626886416169126
2089,0.89996314,0.045775277696699694
2088,0.90217977,0.04470691551792697
2087,0.9050871100000001,0.04330962016306042
2086,0.90782155,0.04199951212522415
2085,0.9106524400000001,0.040647344422200284
2084,0.9130968500000001,0.03948315544509172
2083,0.9156426000000001,0.038274010105678456
2082,0.91793402,0.037188534245082054
2081,0.9202184099999999,0.03610908243675927
2080,0.9226851899999999,0.034946450184180106
2079,0.9246213799999999,0.03403606860000139
2078,0.92597038,0.03340290533566379
2077,0.92691056,0.0329621700328992
2076,0.92731314,0.03277358623335893
2075,0.9271016,0.03287266941374857
2074,0.9263699599999999,0.03321553653736766
2073,0.9252199,0.03375503482138528
2072,0.92365966,0.03448802338154267
2071,0.92118413,0.03565355259316986
2070,0.91825427,0.03703704345299147
2069,0.91478042,0.03868313962383688
2068,0.91077855,0.040587206127089506
2067,0.9065425399999999,0.04261181158636411
2066,0.90192999,0.04482717214397943
2065,0.89689865,0.04725662967892682
2064,0.8918204,0.04972259757723883
2063,0.88652402,0.05230949287509722
2062,0.8811457699999999,0.05495223929531069
2061,0.8761050899999999,0.05744379649207545
2060,0.87128356,0.059840480466833504
2059,0.86646384,0.062249556915614346
2058,0.86180975,0.06458859687187254
2057,0.8574611600000001,0.06678554286501938
2056,0.85338262,0.06885620623292502
2055,0.8499630899999999,0.07059993329438093
2054,0.84740957,0.07190663571534162
2053,0.84511163,0.0730859217118275
2052,0.8429874599999999,0.0741788857469181
2051,0.8414478599999999,0.07497278974857206
2050,0.84072384,0.07534663732929668
2049,0.8404191299999999,0.07550407054632989
2048,0.84070843,0.07535459777835639
2047,0.84171263,0.07483615613388689
2046,0.84346399,0.07393345400920714
2045,0.84564976,0.07280947005067605
2044,0.8482315199999999,0.0714855933385495
2043,0.85153429,0.06979785896627491
2042,0.8555393499999999,0.0677600105590625
2041,0.8601505899999999,0.06542550842998986
2040,0.86502493,0.06297137599713265
2039,0.86972812,0.060616488113905936
2038,0.87481782,0.058082378985058844
2037,0.88023482,0.055401455774484666
2036,0.8859782800000001,0.05257692483052341
2035,0.89177369,0.04974534478790529
2034,0.8970814,0.04716814785122493
2033,0.90195778,0.04481379099704357
2032,0.9065916,0.04258830920248925
2031,0.9108922800000001,0.04053297864462925
2030,0.9144457300000001,0.03884206368226477
2029,0.9174566900000001,0.0374144281526747
2028,0.9197542300000001,0.03632820614817095
2027,0.9211724,0.035659082765196644
2026,0.9216155,0.03545022976736655
2025,0.9210747100000001,0.0357051419803221
2024,0.91983698,0.036289134567260656
2023,0.9177577800000001,0.037271925214879674
2022,0.9146879099999999,0.038727061217773584
2021,0.9108234199999999,0.040565810900549504
2020,0.9058295900000001,0.042953496675997814
2019,0.90011473,0.045702131193690536
2018,0.89406642,0.04863021636293477
2017,0.8875168600000001,0.05182338797944276
2016,0.88108206,0.054983641479503964
2015,0.87445097,0.05826453616288383
2014,0.86760705,0.06167692765408949
2013,0.86085262,0.06507119442259013
2012,0.85383128,0.06862793891769697
2011,0.8473137,0.07195577153917966
2010,0.8412031600000001,0.07509910454493529
2009,0.8353427999999999,0.07813526631636072
2008,0.8297682500000001,0.0810431869011205
2007,0.82463249,0.08373955826889952
2006,0.82009506,0.08613580415205027
2005,0.81628055,0.08816055156906986
2004,0.81321174,0.08979636025975646
2003,0.8107101,0.0911344164153818
2002,0.80901558,0.09204311467589218
2001,0.80810575,0.09253180304185742
2000,0.8078277799999999,0.09268121616570713
1999,0.80831547,0.0924191093477523
1998,0.8096816200000001,0.09168571921854397
1997,0.81199675,0.09044570900992177
1996,0.8149146500000001,0.08888787466501553
1995,0.81841521,0.08702630798884882
1994,0.82261368,0.08480407248413552
1993,0.8278044,0.08207226953873564
1992,0.83339726,0.07914793172711679
1991,0.8390960599999999,0.07618831814641733
1990,0.84527365,0.07300266922139712
1989,0.85171601,0.06970518909438247
1988,0.8580628699999999,0.06648089036368203
1987,0.86435766,0.06330651490161354
1986,0.87053296,0.060214781037016205
1985,0.8765743,0.057211266435654835
1984,0.8823631000000001,0.054352662174241805
1983,0.88751145,0.05182603529851244
1982,0.8919757300000001,0.049646962294809346
1981,0.89581619,0.047781092857925866
1980,0.89881362,0.04633035520481492
1979,0.9007809,0.04538083109901991
1978,0.90211783,0.044736733437343
1977,0.90268604,0.04446327383342997
1976,0.90253635,0.044535297692102675
1975,0.90133876,0.0451119526967796
1974,0.8992574600000001,0.046115950703338876
1973,0.89647126,0.04746362893892288
1972,0.89301384,0.04914181032863989
1971,0.88906396,0.05106699440000988
1970,0.88433843,0.053381501780871435
1969,0.87938087,0.055822986230304614
1968,0.87451367,0.05823339743840168
1967,0.86966703,0.060646994177936724
1966,0.8644067599999999,0.06328184542227853
1965,0.85919151,0.06591002305323516
1964,0.8541732799999999,0.0684540181703239
1963,0.849925,0.07061939607774381
1962,0.84550286,0.07288491901819984
1961,0.84181218,0.07478479482876435
1960,0.8390354499999999,0.07621968945242374
1959,0.83680318,0.07737667807786658
1958,0.83479485,0.07842023883931099
1957,0.83373982,0.07896945579781342
1956,0.8335693000000001,0.07905828862961888
1955,0.83404499,0.07881052204601659
1954,0.83526223,0.07817715665645392
1953,0.8375752799999999,0.07697614880535719
1952,0.8402463299999999,0.07559337575134947
1951,0.8437164300000001,0.07380349363445389
1950,0.84778476,0.07171439468852565
1949,0.85289825,0.06910277668629952
1948,0.8577928300000001,0.06661758820238879
1947,0.8636763999999999,0.06364894735814727
1946,0.86994587,0.06050776932582048
1945,0.87592969,0.05753075281651587
