λ,T
1235.0,0.9618257
1236.0,0.9615563
1237.0,0.9614427000000001
1238.0,0.9614688
1239.0,0.9615654
1240.0,0.9616851
1241.0,0.961734
1242.0,0.9616657
1243.0,0.9617892
1244.0,0.9618465
1245.0,0.9618415
1246.0,0.9620936
1247.0,0.9622909
1248.0,0.9624745
1249.0,0.9628165
1250.0,0.9630744
1251.0,0.9632969
1252.0,0.9636562999999999
1253.0,0.9638795
1254.0,0.963935
1255.0,0.9640475000000001
1256.0,0.964256
1257.0,0.9642632999999999
1258.0,0.9642737
1259.0,0.9644486000000001
1260.0,0.9645206000000001
1261.0,0.9644089
1262.0,0.964286
1263.0,0.9640563
1264.0,0.9640635000000001
1265.0,0.9639966
1266.0,0.9638422
1267.0,0.9636521
1268.0,0.9634434000000001
1269.0,0.9635222
1270.0,0.9634073
1271.0,0.9630817999999999
1272.0,0.962863
1273.0,0.9626627999999999
1274.0,0.9624202
1275.0,0.9622404
1276.0,0.9619084
1277.0,0.9616423000000001
1278.0,0.9615825
1279.0,0.9615488000000001
1280.0,0.9614244
1281.0,0.9612434000000001
1282.0,0.9610373
1283.0,0.9611006000000001
1284.0,0.9613383
1285.0,0.9613993000000001
1286.0,0.9615669
1287.0,0.9616964
1288.0,0.9615922
1289.0,0.9615804
1290.0,0.9618091
1291.0,0.9622144
1292.0,0.9626366000000001
1293.0,0.9628367
1294.0,0.9630404
1295.0,0.9635396
1296.0,0.9639633000000001
1297.0,0.9642915999999999
1298.0,0.964545
1299.0,0.964575
1300.0,0.9646241999999999
1301.0,0.9646156
1302.0,0.9645189000000001
1303.0,0.9647633
1304.0,0.9648296000000001
1305.0,0.9653485
1306.0,0.9654389999999999
1307.0,0.9653048
1308.0,0.9654243
1309.0,0.9653382
1310.0,0.9654263000000001
1311.0,0.965298
1312.0,0.9651639
1313.0,0.9651296
1314.0,0.9650151
1315.0,0.9650205
1316.0,0.9647439
1317.0,0.9644406
1318.0,0.9643676000000001
1319.0,0.9643389
1320.0,0.963991
1321.0,0.9635811
1322.0,0.9633997999999999
1323.0,0.9632784999999999
1324.0,0.963284
1325.0,0.9631009
1326.0,0.9629886999999999
1327.0,0.9629759
1328.0,0.9630633000000001
1329.0,0.9631954
1330.0,0.9630715999999999
1331.0,0.9632860999999999
1332.0,0.9635058
1333.0,0.9635999
1334.0,0.9636397
1335.0,0.9638155999999999
1336.0,0.9640514
1337.0,0.9638818
1338.0,0.9636552
1339.0,0.964136
1340.0,0.9645706
1341.0,0.9646545000000001
1342.0,0.9647984
1343.0,0.9652949
1344.0,0.9652143
1345.0,0.9653868
1346.0,0.9655695
1347.0,0.9661266999999999
1348.0,0.9664932
1349.0,0.9666786999999999
1350.0,0.9665178
1351.0,0.9673189999999999
1352.0,0.9673954
1353.0,0.9671466
1354.0,0.967653
1355.0,0.9678537
1356.0,0.9677269
1357.0,0.9691368
1358.0,0.9683016000000001
1359.0,0.9680546
1360.0,0.9687023
1361.0,0.9682321
1362.0,0.9678342000000001
1363.0,0.9675922
1364.0,0.9673439
1365.0,0.9672038999999999
1366.0,0.9671090999999999
1367.0,0.9670650999999999
1368.0,0.9669132
1369.0,0.9665689999999999
1370.0,0.9655735
1371.0,0.9654388
1372.0,0.9659452000000001
1373.0,0.9660416
1374.0,0.9660708
1375.0,0.9662926000000001
1376.0,0.9664242000000001
1377.0,0.9658905
1378.0,0.9656095
1379.0,0.9654378
1380.0,0.9653664999999999
1381.0,0.965054
1382.0,0.9644597
1383.0,0.9654971999999999
1384.0,0.9657052
1385.0,0.96539
1386.0,0.9652674
1387.0,0.9656047999999999
1388.0,0.9661999
1389.0,0.9662908
1390.0,0.9667063
1391.0,0.9669159
1392.0,0.9668445
1393.0,0.9675897999999999
1394.0,0.9677691
1395.0,0.9680509
1396.0,0.967687
1397.0,0.9685039999999999
1398.0,0.9689511000000001
1399.0,0.9688908
1400.0,0.9697703
1401.0,0.9705948999999999
1402.0,0.9703417000000001
1403.0,0.9704017
1404.0,0.9706699000000001
1405.0,0.9708114999999999
1406.0,0.9709399999999999
1407.0,0.9713757
1408.0,0.971817
1409.0,0.9717150999999999
