λ,T
555.0,0.964173
556.0,0.970994
557.0,0.971221
558.0,0.969524
559.0,0.965983
560.0,0.965005
561.0,0.959606
562.0,0.957064
563.0,0.957735
564.0,0.962843
565.0,0.965328
566.0,0.967846
567.0,0.968494
568.0,0.967434
569.0,0.966838
570.0,0.965639
571.0,0.965064
572.0,0.965592
573.0,0.964301
574.0,0.962966
575.0,0.965613
576.0,0.967439
577.0,0.96903
578.0,0.96849
579.0,0.969513
580.0,0.970231
581.0,0.970218
582.0,0.972006
583.0,0.972095
584.0,0.97087
585.0,0.969868
586.0,0.967621
587.0,0.967065
588.0,0.963568
589.0,0.964022
590.0,0.964753
591.0,0.963644
592.0,0.96472
593.0,0.96094
594.0,0.961555
595.0,0.959007
596.0,0.962826
597.0,0.960599
598.0,0.964385
599.0,0.963904
600.0,0.965876
601.0,0.969112
602.0,0.963529
603.0,0.971259
604.0,0.962964
605.0,0.968795
606.0,0.967347
607.0,0.967221
608.0,0.96841
609.0,0.969707
610.0,0.972966
611.0,0.968383
612.0,0.976599
613.0,0.970878
614.0,0.968994
615.0,0.973742
616.0,0.969569
617.0,0.967899
618.0,0.968467
619.0,0.967029
620.0,0.96864
621.0,0.974349
622.0,0.970616
623.0,0.966199
624.0,0.965865
625.0,0.966694
626.0,0.969289
627.0,0.966555
628.0,0.9619
629.0,0.965177
630.0,0.963445
631.0,0.96584
632.0,0.965905
633.0,0.968418
634.0,0.965394
635.0,0.969415
636.0,0.969919
637.0,0.974231
638.0,0.973326
639.0,0.973226
640.0,0.97625
641.0,0.974282
642.0,0.975322
643.0,0.973819
644.0,0.972521
645.0,0.976411
646.0,0.974147
647.0,0.975227
648.0,0.974473
649.0,0.976911
650.0,0.973113
651.0,0.971879
652.0,0.966638
653.0,0.969267
654.0,0.971689
655.0,0.970219
656.0,0.969506
657.0,0.967924
658.0,0.968762
659.0,0.967752
660.0,0.971423
661.0,0.967062
662.0,0.970018
663.0,0.971788
664.0,0.971983
665.0,0.973143
666.0,0.973773
667.0,0.972436
668.0,0.97292
669.0,0.975894
670.0,0.975399
671.0,0.973571
672.0,0.974046
673.0,0.97304
674.0,0.97383
675.0,0.972624
676.0,0.971014
677.0,0.972649
678.0,0.973524
679.0,0.972557
680.0,0.973385
681.0,0.973173
682.0,0.972632
683.0,0.971922
684.0,0.970386
685.0,0.971836
686.0,0.971575
687.0,0.972252
688.0,0.973594
