,counts,error_counts,power,error_power
0,9096789.1,91965.16167966361,1.7961079197558172e-05,2.1840663400973342e-07
1,442436664.4,1321498.2182239806,0.0004949365166918043,1.256556951780429e-06
2,1990912367.0,4363128.8762945235,0.0021478502724256287,2.18607670169391e-06
3,4198935829.3,6106547.477339968,0.004466175805206781,7.540758353457057e-06
4,6275983514.8,7439787.4676185595,0.006664795724197338,6.396953122951394e-06
