,counts,error_counts,power,error_power
0,20026733.9,97131.33084923959,1.902544161629345e-05,1.0167527642631827e-07
1,915141467.3,1402826.0788893292,0.0004825488804673767,3.851695687115325e-07
2,4116472791.4,4496194.783215993,0.0020989414487493445,1.53603177735039e-06
3,8602734045.6,11127683.765328666,0.004385157793174707,4.691736449069995e-06
4,12771752216.0,18655593.180095352,0.006529372347948696,6.491441432506526e-06
