,counts,error_counts,power,error_power
0,9139260.9,113086.41086497625,1.939525547665412e-05,3.2252906502320866e-07
1,443133109.3,1448127.9715860023,0.0004991119117377143,1.6496135024561725e-06
2,1998268629.5,4467228.563404117,0.002164435350930613,3.773045085442972e-06
3,4217662676.1,9673465.2143327,0.0045078907407076615,8.793626287913705e-06
4,6286779706.9,13211016.810079964,0.006717622992347344,8.988322323195164e-06
