,counts,error_counts,power,error_power
0,20085381.5,151685.3733278562,1.7372516085239935e-05,3.359172591103145e-07
1,922791530.4,2815708.8859410086,0.00048549646342285703,1.154454590401859e-06
2,4125774292.1,8615114.459299004,0.0021047868342026653,2.526791624044524e-06
3,8611312500.9,8817257.24887616,0.004389597348755559,3.5447524794683847e-06
4,12800215271.9,23620344.254672516,0.006534732322543872,9.265746029413859e-06
