,counts,error_counts,power,error_power
0,20174073.3,185590.60382887564,1.7887672533774815e-05,1.570873743155184e-07
1,921225367.3,1960439.410532357,0.00048661776361918243,8.441766746415346e-07
2,4131220707.9,13499030.29390273,0.002111971463252665,4.263157076645443e-06
3,8599828422.2,13554368.637858316,0.004391124821915481,4.454674691833605e-06
4,12804026485.9,13205237.808728267,0.006550094449145993,6.938891943383616e-06
