,counts,error_counts,power,error_power
0,8946725.1,94157.44042052356,1.770662299970986e-05,5.577642688687014e-07
1,445166030.8,566514.7943528239,0.0004947751070241573,4.942341904129109e-07
2,1996523699.3,8821345.539150828,0.0021411288250810954,6.597691916474555e-06
3,4205333774.1,9369620.21244717,0.004461535325305558,7.80576232209133e-06
4,6255676854.1,7815785.013086479,0.006637386423636038,9.374790624565066e-06
