,counts,error_counts,power,error_power
0,38330000.0,200277.58514399736,2.0700521065042932e-05,4.026590859347603e-07
1,2387640000.0,3087321.7447418002,0.0005328621205519552,5.248638332171628e-07
2,10739770000.0,15666670.212765556,0.0022988719515465374,3.1350344942988887e-06
3,22513180000.0,49073772.13044776,0.004766998142870681,9.706353671627783e-06
4,33463370000.0,44275151.044349924,0.007065090129371491,9.206062745931572e-06
