,counts,error_counts,power,error_power
0,38330000.0,231180.54512532934,2.0481553763568342e-05,1.5233709679861819e-07
1,2389060000.0,4103440.291051184,0.0005303114435905509,5.030973242116564e-07
2,10731480000.0,13395422.10358947,0.002287906346265353,1.6698672170253325e-06
3,22432030000.0,35708979.57408223,0.004733443432970981,3.703269109353805e-06
4,33454140000.0,36856002.07413833,0.0070272459282620745,7.474065163572557e-06
