,power,error_power,counts,error_counts
0,2.0481553763568342e-05,1.4451965940635345e-07,28313577.6,70.93969269738909
1,0.0005303114435905509,4.772800287735029e-07,53745239.4,45506.25524079079
2,0.002287906346265353,1.5841751387540256e-06,151051732.2,149031.81524144436
3,0.00473344343297098,3.5132295522303563e-06,287456251.2,394162.9856667924
4,0.007027245928262075,7.090520789222466e-06,415912947.6,407611.13311125344
