,power,error_power,counts,error_counts
0,2.070052106504293e-05,3.819959496345936e-07,28313538.9,34.90974076099678
1,0.000532862120551955,4.979295523238928e-07,53730552.9,33844.362273353596
2,0.0022988719515465374,2.9741548635535946e-06,151151259.9,173120.3735950509
3,0.004766998142870682,9.208255613244559e-06,288406723.5,544880.4938469076
4,0.007065090129371491,8.733637967870332e-06,416028187.8,485867.49521115323
