,power,error_power,counts,error_counts
0,2.0069265325241416e-05,1.8917528223659167e-07,28313534.4,25.09262839959178
1,0.0005354924771194213,4.5475959454969933e-07,53804288.7,53814.98226525769
2,0.0023114545442321226,1.069633128555268e-06,151449722.4,108409.99419629171
3,0.004783329890067573,6.8180485117010655e-06,288486384.0,220263.57455149046
4,0.007087780534960118,1.1807421541499495e-05,415642017.3,722288.8644464969
