,counts,error_counts,power,error_power
0,38480000.0,361478.4456460256,1.914348450761023e-05,2.824257597314182e-07
1,2409320000.0,6383450.825724629,0.0005297900307002219,6.965479892908068e-07
2,10823170000.0,12940552.1091215,0.0022892212220005986,1.8198341698627281e-06
3,22594850000.0,63356999.96404852,0.00473265711667016,7.601000777927089e-06
4,33541160000.0,164662592.3922411,0.007007872318398086,9.848354191950757e-06
