,counts,error_counts,power,error_power
0,38470000.0,156702.12364724212,2.0069265325241416e-05,1.994082562909406e-07
1,2393960000.0,4908314.940542788,0.0005354924771194213,4.793587021972481e-07
2,10765280000.0,9645125.42398721,0.0023114545442321226,1.1274923156687786e-06
3,22519550000.0,20163126.41101738,0.004783329890067573,7.186854164832182e-06
4,33429720000.0,65323261.1283641,0.007087780534960118,1.2446115121624912e-05
