,power,error_power,counts,error_counts
0,1.914348450761023e-05,2.679326011964238e-07,28313578.8,54.91229370550824
1,0.0005297900307002219,6.608034437308566e-07,53976696.3,69770.1934568767
2,0.0022892212220005986,1.7264462821703918e-06,152117073.6,142663.32237348182
3,0.004732657116670159,7.210942486488392e-06,289346714.4,701682.1416677497
4,0.007007872318398086,9.342969135189447e-06,416920052.7,1825177.8382714957
