,power,error_power,counts,error_counts
0,2.0659858865918896e-05,5.367531846940892e-07,28313491.2,22.815784010197852
1,0.0005182847181223546,9.768035912375092e-07,39697805.1,19516.962517000436
2,0.002233199020193672,2.0878640443983795e-06,90201342.3,96229.1576571779
3,0.0046414043707461005,6.416419631667545e-06,160504861.5,165715.50599581804
4,0.006889411589327227,4.783791478199159e-06,226230700.5,280571.4934191462
